"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000249806.1",2.82566406114662,2.7196996507766,0.857510220610185,3.17162359749056,0.00151589346037064,0.0244191037149625,NA,NA
"ENSG00000162078.7",28.8797314237432,1.99787349201731,0.630102107510534,3.17071387034507,0.00152064846706851,0.0244818379123741,"ZG16B","124220"
"ENSG00000147065.12",26207.5981481077,-0.415281156817478,0.130982056260316,-3.17051944880253,0.00152166645937641,0.0244843707219119,"MSN","4478"
"ENSG00000111554.10",1112.77044233363,0.441222404056119,0.139244456712756,3.16868918499432,0.00153128054754342,0.0246251379403704,"MDM1","56890"
"ENSG00000228663.1",43.6900145727409,1.02786968571375,0.324481145157648,3.16773316740595,0.00153632457203552,0.0246921151269384,NA,NA
"ENSG00000104147.4",15.4938092919485,1.28298043512295,0.40503603892236,3.16757105993939,0.00153718137970359,0.0246921151269384,"OIP5","11339"
"ENSG00000102468.6",34.0297514984327,-2.25912022512101,0.713387173241647,-3.16675195441981,0.00154151743843287,0.0247477923750217,"HTR2A","3356"
"ENSG00000259207.3",4967.00554470263,-0.828988970223214,0.261818473300187,-3.1662737918143,0.00154405386873351,0.024774531561044,"ITGB3","3690"
"ENSG00000138279.11",6832.08610566809,-0.42604262437728,0.134581361413661,-3.16568817481166,0.00154716553070595,0.0247970418328337,"ANXA7","310"
"ENSG00000185955.4",23.177823799395,1.27334527531017,0.402236382571343,3.16566409823539,0.0015472935845273,0.0247970418328337,"C7orf61","402573"
"ENSG00000127603.19",24528.9324882814,-0.381518324577131,0.120523195972196,-3.16551782003146,0.00154807179046375,0.0247970418328337,"MACF1","23499"
"ENSG00000197153.3",4.20770880281346,2.78875873203799,0.881209699028909,3.16469364228651,0.00155246318998761,0.024840000048936,"H3C12","8356"
"ENSG00000215571.4",4.6184520088653,1.87075522379934,0.591140744596227,3.16465281897824,0.00155268100340178,0.024840000048936,NA,NA
"ENSG00000111860.9",1120.01446115665,0.672969123426128,0.212660516884447,3.16452312486289,0.00155337317516371,0.024840000048936,"CEP85L","387119"
"ENSG00000247679.2",176.262781372619,0.564441466632758,0.178387525027232,3.16413082443178,0.00155546859525894,0.0248595340437788,NA,NA
"ENSG00000103187.6",4373.40964026448,0.844549307068387,0.266958837915358,3.16359373476206,0.00155834160898274,0.0248865292938504,"COTL1","23406"
"ENSG00000095585.12",805.851821257573,1.03135118796442,0.326017092287031,3.16348808809201,0.00155890731164375,0.0248865292938504,"BLNK","29760"
"ENSG00000133107.10",139.060897656015,-1.33108655110643,0.420827710660182,-3.16302020372724,0.00156141495024816,0.0249125813262253,"TRPC4","7223"
"ENSG00000166833.15",6003.62442761039,-0.619959463255366,0.196024153460869,-3.16266874418169,0.00156330104934122,0.0249286929661765,"NAV2","89797"
"ENSG00000083814.8",1131.81818524718,0.519967861250587,0.164437802271415,3.16209444585223,0.00156638752258438,0.0249639172226781,"ZNF671","79891"
"ENSG00000175315.2",650.25637394122,-1.40965664128974,0.445831255360182,-3.16186140909053,0.00156764154043552,0.0249699140774411,"CST6","1474"
"ENSG00000019144.12",8124.77225381994,-0.537964171003249,0.170168965792077,-3.16135300287696,0.00157038058577332,0.0249960058202741,"PHLDB1","23187"
"ENSG00000187079.10",5001.63821161689,-0.464499166294523,0.146936153179494,-3.16123129837965,0.00157103692374332,0.0249960058202741,"TEAD1","7003"
"ENSG00000109062.5",2001.48309397469,0.650983647794249,0.205968717602709,3.16059475133464,0.00157447386377933,0.0250221401983364,"SLC9A3R1","9368"
"ENSG00000005302.13",2751.42354900506,0.521177367687932,0.164906022673702,3.16045077819371,0.00157525218445721,0.0250221401983364,"MSL3","10943"
"ENSG00000108515.13",907.569763599163,0.736681206040234,0.233094613680763,3.16043856358329,0.00157531823309971,0.0250221401983364,"ENO3","2027"
"ENSG00000272403.1",34.5727457819963,0.943926697803642,0.298704028960555,3.16007353864079,0.00157729322684189,0.0250324654550277,NA,NA
"ENSG00000146757.9",486.088040999216,0.628618239986872,0.198945082220308,3.15975762241135,0.00157900435437347,0.0250324654550277,"ZNF92","168374"
