"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000148248.9",10595.6480910017,0.683007733747238,0.178946114649331,3.81683466604282,0.00013517468394831,0.00174935822690178,"SURF4","6836"
"ENSG00000164142.11",493.111822949429,0.77617809341437,0.203489247409526,3.8143445085936,0.000136544876695292,0.00176575310490564,"FAM160A1","729830"
"ENSG00000268802.1",38.5822585671939,-2.02601572167603,0.531158893325283,-3.81433079090948,0.00013655246087064,0.00176575310490564,NA,NA
"ENSG00000115364.9",1195.16252847984,0.579314315901108,0.151912019416654,3.81348571446609,0.000137020449190604,0.00177108527017137,"MRPL19","9801"
"ENSG00000151725.7",103.367630142443,-1.36776292906508,0.358703520064439,-3.81307361806588,0.000137249208504238,0.00177332215987862,"CENPU","79682"
"ENSG00000256448.1",6.39754670429149,-2.34086503927154,0.613944857809633,-3.81282620009723,0.000137386725778961,0.0017743788242998,NA,NA
"ENSG00000196358.6",133.634576983129,-1.2106189238932,0.317535383028488,-3.81254810833031,0.000137541446773246,0.00177565673133539,"NTNG2","84628"
"ENSG00000079246.11",12342.9880205082,0.563739901466408,0.147876445152096,3.81223595743447,0.000137715312651351,0.00177718066216798,"XRCC5","7520"
"ENSG00000124243.13",410.483466936322,-1.04073655074445,0.273018316813035,-3.8119660354406,0.000137865824223045,0.00177840209885124,"BCAS4","55653"
"ENSG00000137868.14",64.4519636399088,-2.11994230893116,0.556326736388667,-3.81060655594682,0.000138626243935727,0.0017874868780631,"STRA6","64220"
"ENSG00000126456.11",7240.45102240352,-0.63544162701006,0.166806865884228,-3.80944527457932,0.000139278929344329,0.00179517570631824,"IRF3","3661"
"ENSG00000146776.10",993.093371320795,-0.629043833561087,0.165169642899336,-3.80847123308527,0.000139828609665518,0.00180153120894837,"ATXN7L1","222255"
"ENSG00000272293.1",110.956955664691,0.814145905277285,0.213781901692986,3.80830135212515,0.000139924687517687,0.00180203978633215,NA,NA
"ENSG00000139410.10",1202.18299132956,0.805395230738754,0.211508540914409,3.80786150411142,0.000140173736899535,0.00180451722116199,"SDSL","113675"
"ENSG00000155957.12",4204.00723794566,0.423114585125777,0.111132337961775,3.80730391248776,0.000140490054855704,0.00180785828067348,"TMBIM4","51643"
"ENSG00000143110.7",845.597108472658,-1.08770594231919,0.285755955665875,-3.80641565207135,0.000140995347942415,0.00181362743316959,"C1orf162","128346"
"ENSG00000253692.2",4.49401361070163,-2.77331849312866,0.728616069422622,-3.80628236119788,0.000141071318914034,0.0018138717725958,NA,NA
"ENSG00000155428.8",123.872625403118,-1.21692645967401,0.319824077952963,-3.80498700242631,0.000141811637179888,0.00182241741549045,"TRIM74","378108"
"ENSG00000079101.12",215.30288692434,1.23625894506655,0.324910687561851,3.8049192974953,0.000141850432076433,0.00182241741549045,"CLUL1","27098"
"ENSG00000232713.2",35.5817665768086,-1.07435318227919,0.282391074934107,-3.80448703107871,0.000142098356275449,0.00182486618410053,NA,NA
"ENSG00000120725.8",2649.36593609464,0.686151868033022,0.180362790376679,3.80428727344496,0.00014221306406647,0.00182560286597586,"SIL1","64374"
"ENSG00000075702.12",200.62452258601,-1.23070971649814,0.323525084872326,-3.80406272664704,0.000142342110769597,0.00182652294980286,"WDR62","284403"
"ENSG00000170606.9",4536.80158300681,0.668630290526287,0.175791587282278,3.80353975331386,0.000142643090408549,0.00182964763345954,"HSPA4","3308"
"ENSG00000220161.4",13.4746902825276,-1.31757486613839,0.346444016157268,-3.803139337642,0.000142873941148521,0.00183120037324245,"LINC02076","400579"
"ENSG00000103966.5",4299.44096303535,0.620982071302072,0.163281831166187,3.80313024950119,0.00014287918479502,0.00183120037324245,"EHD4","30844"
"ENSG00000158555.10",1593.692040555,-1.01281576930217,0.266334252005789,-3.80279953357317,0.000143070123562583,0.00183290963933134,"GDPD5","81544"
"ENSG00000099337.3",267.191213056595,-1.07126238230384,0.281712058062355,-3.8026855849625,0.000143135967411327,0.00183301555048552,"KCNK6","9424"
"ENSG00000172977.8",1712.2090962759,0.400767888815804,0.105423450001393,3.80150610524043,0.000143819194304591,0.00184102447522355,"KAT5","10524"
"ENSG00000228314.1",260.596295580034,-1.72303986117669,0.45331924147589,-3.8009413753692,0.000144147406604866,0.00184448425911275,"CYP4F29P","54055"
"ENSG00000182308.5",68.1427759784066,-0.879606187636778,0.231429972068408,-3.80074447477691,0.000144262007941903,0.00184520903368358,"DCAF4L1","285429"
"ENSG00000101844.13",1064.41377100171,0.44237482370869,0.116397724287298,3.80054529774827,0.000144378021514947,0.00184525844537291,"ATG4A","115201"
"ENSG00000198754.5",47.218039757774,1.41073735312139,0.371194038136133,3.80053882385905,0.000144381793800224,0.00184525844537291,"OXCT2","64064"
"ENSG00000272221.1",251.583168935832,-0.99126206371446,0.260860505295719,-3.7999698827185,0.000144713674152053,0.00184875783720095,NA,NA
"ENSG00000134531.5",18794.0927351922,0.866898769314102,0.228159822051642,3.79952421736149,0.000144974145681999,0.00185134251982836,"EMP1","2012"
"ENSG00000214301.4",4.59272979242178,-3.61334969018199,0.951377756053468,-3.79801784011747,0.00014585782779989,0.00186114944246681,NA,NA
"ENSG00000238243.2",290.782669809164,1.19764994183293,0.315335691649259,3.79801580838826,0.000145859023085648,0.00186114944246681,"OR2W3","343171"
"ENSG00000065809.9",2419.86737676318,-0.938736183546804,0.247194739183322,-3.79755728883303,0.000146129010582713,0.0018638474282497,"FAM107B","83641"
"ENSG00000173456.4",1343.62397336246,0.484613165459898,0.127616995727484,3.79740302376927,0.000146219951359214,0.00186426046114215,"RNF26","79102"
"ENSG00000253461.1",3.18645180383721,-5.32600969519154,1.40307856506323,-3.79594545010495,0.000147081839884794,0.00187449858069348,NA,NA
"ENSG00000175906.4",2106.61541862983,0.85683654670859,0.225782183727672,3.79496970293309,0.000147661486630106,0.00188113288849783,"ARL4D","379"
"ENSG00000145721.7",388.159898951402,1.77346335187341,0.467333564048099,3.79485551286208,0.000147729462135974,0.00188124606262435,"LIX1","167410"
"ENSG00000102390.6",1042.0781108447,0.485196938960042,0.127861131459691,3.79471801493484,0.000147811351530337,0.00188153626042375,"PBDC1","51260"
"ENSG00000213149.3",10.7118890999325,-1.47481213999735,0.38868013922551,-3.79441085653638,0.000147994439715142,0.00188311390198691,NA,NA
"ENSG00000214269.3",17.0059310884258,1.43477073243995,0.378203955425387,3.79364285290509,0.000148453159177342,0.00188819607493802,NA,NA
"ENSG00000106305.5",543.100487116478,0.930175817808015,0.245214946756175,3.79330799412043,0.000148653585156859,0.00188999023045278,"AIMP2","7965"
"ENSG00000179813.2",10.0730829125465,-3.75879008527081,0.990990099537145,-3.7929643162191,0.0001488595546223,0.00189185340557108,"FAM216B","144809"
"ENSG00000158373.7",895.860960657186,-1.70318286474844,0.449117170629327,-3.7922906896698,0.000149264045169667,0.00189623708779789,"H2BC5","3017"
"ENSG00000150782.7",291.701428236286,-1.45795772937619,0.38449725577307,-3.79185470763588,0.000149526389372357,0.00189881217872292,"IL18","3606"
"ENSG00000229822.2",1.90751542606324,-3.97454771378735,1.04821601689401,-3.79172579862348,0.00014960404112334,0.00189904077081446,NA,NA
"ENSG00000141576.10",351.403516169639,-0.826665311102102,0.21804233152134,-3.79130651068642,0.000149856872945546,0.00190149199166776,"RNF157","114804"
"ENSG00000169313.9",37.3952340527829,-1.62818969817005,0.429496735172759,-3.79092450496772,0.000150087573643307,0.00190366055558101,"P2RY12","64805"
"ENSG00000188613.5",745.858465720454,0.896014099034359,0.236395092630504,3.79032444821039,0.000150450634842166,0.00190750553995826,"NANOS1","340719"
"ENSG00000129437.5",28.1199035811661,-1.00923637385768,0.266310990763898,-3.78969103363979,0.000150834775948399,0.00191161462065813,"KLK14","43847"
"ENSG00000227242.2",62.7991923658215,-1.28783503186526,0.339864807721963,-3.78925679448049,0.00015109865825601,0.00191369333055898,NA,NA
"ENSG00000213420.3",76.0745595845939,-1.2628111516344,0.333263849707572,-3.78922332182885,0.000151119017245422,0.00191369333055898,"GPC2","221914"
"ENSG00000181610.8",1520.69687632267,0.650553197750306,0.171704382074055,3.78879787395132,0.000151378011483622,0.00191621088413224,"MRPS23","51649"
"ENSG00000188706.8",2206.82756027061,0.883817590508122,0.233327539296842,3.78788373276298,0.000151935915203559,0.00192250866312421,"ZDHHC9","51114"
"ENSG00000115806.8",4769.28368560788,0.624242556945912,0.164826833456514,3.78726293440932,0.000152315893668118,0.00192655096973309,"GORASP2","26003"
"ENSG00000233429.5",384.787544103122,-0.971357688305187,0.256504466386597,-3.78690360440422,0.000152536241059768,0.00192806401004227,"HOTAIRM1","100506311"
"ENSG00000151465.9",1781.93681832148,0.472675345415143,0.124819521224899,3.78687036111506,0.000152556641578605,0.00192806401004227,"CDC123","8872"
"ENSG00000078399.11",24.7288892752705,-1.36152651968113,0.359583025676631,-3.78640375785016,0.000152843254699055,0.00193091978436472,"HOXA9","3205"
"ENSG00000188636.3",1912.69493664212,0.631450011225788,0.166815917634743,3.78531029999428,0.000153516903001075,0.00193866089803341,"RTL6","84247"
"ENSG00000019582.10",70311.5072700182,-1.44120423183127,0.38074924338212,-3.78517950299609,0.000153597670201102,0.00193891174802628,"CD74","972"
"ENSG00000067113.12",5029.08961876091,0.959515477729795,0.253514182948445,3.78485916081833,0.000153795650602282,0.00194064143185662,"PLPP1","8611"
"ENSG00000262151.1",4.26876402587143,-4.16163056173536,1.09959815095134,-3.78468312095182,0.000153904550395677,0.00194124614358034,NA,NA
"ENSG00000240849.6",1679.55548377911,0.576724471586875,0.152430063944654,3.78353493177223,0.000154616612726002,0.00194945524069109,"TMEM189","387521"
"ENSG00000198561.8",23195.973320361,0.426085238069267,0.112622539734736,3.7833034050985,0.000154760571755578,0.00195049784735177,"CTNND1","1500"
"ENSG00000163794.6",75.0578568852135,-1.33802234163828,0.353709978537176,-3.78282328129924,0.000155059506083628,0.0019534920600231,"UCN","7349"
"ENSG00000272892.1",19.4149723615666,-1.43128480369443,0.378452221092043,-3.78194319897077,0.000155608873973595,0.00195926245993372,NA,NA
"ENSG00000213753.6",1387.89820640406,0.421142631293859,0.111357644042061,3.78189243241165,0.000155640619461377,0.00195926245993372,"CENPBD1P1","65996"
"ENSG00000164199.11",2411.5576980986,1.1932969795326,0.315591443135586,3.78114491215761,0.000156108767188418,0.0019643789376326,"ADGRV1","84059"
"ENSG00000167992.8",236.839135131011,-1.114240254868,0.294697394673361,-3.78096404992998,0.000156222234298766,0.00196503004786074,"VWCE","220001"
"ENSG00000156500.10",287.757927615628,-0.644072265698514,0.170369332160687,-3.78044720566872,0.000156546913670197,0.00196833631263996,"FAM122C","159091"
"ENSG00000211707.3",4.46871628743394,-3.00038094250744,0.793689878515435,-3.78029381969635,0.000156643392226848,0.00196838787391845,NA,NA
"ENSG00000218631.1",32.316296638167,-1.31131371818906,0.346885989557278,-3.78024410805021,0.000156674672462287,0.00196838787391845,NA,NA
"ENSG00000227598.1",5.99280337739063,-2.30214574949188,0.609037692597486,-3.77997253285499,0.000156845660495555,0.00196975875642465,NA,NA
"ENSG00000186354.6",86.8542942803313,-0.917971674611962,0.242873783763842,-3.77962438096881,0.00015706511932398,0.00197169227730203,NA,NA
"ENSG00000261115.1",1947.06988605065,0.996364066847214,0.263621025740815,3.7795318641496,0.000157123486226764,0.00197169227730203,"TMEM178B","100507421"
"ENSG00000178965.9",16.6040400196683,-1.84112376076225,0.487201118803723,-3.77898097870334,0.000157471451063524,0.00197528018757224,"ERICH3","127254"
"ENSG00000101096.15",1486.46744980366,-0.965244862091678,0.255453786861186,-3.77854982676844,0.000157744292440573,0.00197792331395749,"NFATC2","4773"
"ENSG00000211701.2",2.33929600923796,-3.42965321182044,0.907746042706249,-3.77820783618694,0.000157961027111583,0.00197986112563952,NA,NA
"ENSG00000177084.12",2732.1692862545,-0.643861571359197,0.170461001782765,-3.77717814998959,0.000158615278530145,0.00198727902687355,"POLE","5426"
"ENSG00000111652.5",3638.47168176489,0.474071056710384,0.125516177410313,3.77697175369389,0.000158746726938169,0.00198814350857732,"COPS7A","50813"
"ENSG00000104331.4",4463.8330173016,0.583752948612052,0.154570692549179,3.7766082236212,0.000158978499073716,0.00199026327035424,"IMPAD1","54928"
"ENSG00000134884.9",16825.3526150196,-0.609065939278633,0.161282783273479,-3.77638534576794,0.000159120754447529,0.00199126113938347,"ARGLU1","55082"
"ENSG00000270195.1",211.534570765951,-1.25965114841113,0.333586505374593,-3.77608544745127,0.000159312358413299,0.00199287553730679,NA,NA
"ENSG00000175198.10",1639.99600381437,0.697489490943585,0.184718282976861,3.7759634818117,0.000159390343913772,0.00199306794534126,"PCCA","5095"
"ENSG00000267122.1",6.12977498958778,-1.59028343608908,0.42129152882141,-3.77478142163932,0.000160148023227562,0.00200140904674959,NA,NA
"ENSG00000239291.1",11.2194656488167,-1.75257958689078,0.464293097837454,-3.77472677292383,0.000160183133908719,0.00200140904674959,NA,NA
"ENSG00000198853.7",4640.08593888509,0.494713738710464,0.131086976667367,3.77393507187065,0.000160692598920605,0.00200698688867649,"RUSC2","9853"
"ENSG00000159445.8",1560.45929048816,-0.430393906542859,0.114061362013051,-3.773354087194,0.000161067436116958,0.00201087956714489,"THEM4","117145"
"ENSG00000113719.11",10848.9963552336,0.432863042927182,0.114728286204449,3.77294089581192,0.00016133451763015,0.00201342442307858,"ERGIC1","57222"
"ENSG00000166603.3",3.11352100129639,-5.57051120697585,1.47648314591489,-3.77282410733117,0.000161410083686355,0.0020135781442942,"MC4R","4160"
"ENSG00000128011.4",163.869926151773,-0.841032575384736,0.222948408212152,-3.77231926493251,0.000161737116921437,0.00201686754967132,"LRFN1","57622"
"ENSG00000264235.1",19.805923708044,-1.06019182896954,0.281099523130781,-3.7715888563649,0.000162211374012937,0.00202198954701482,"LOC104968399","104968399"
"ENSG00000076641.4",1508.22163083062,-1.08196490079727,0.28689942006097,-3.77123418572034,0.000162442134694317,0.00202407350298562,"PAG1","55824"
"ENSG00000188403.7",6.80894711525578,-4.20416333281811,1.11484110015081,-3.77108749601122,0.000162537666231753,0.00202447149536545,NA,NA
"ENSG00000014216.11",12485.02596606,0.598108008770188,0.158640963217343,3.77019904972944,0.000163117396651387,0.00203089770817112,"CAPN1","823"
"ENSG00000259444.1",4.32431886149127,-4.14370427284143,1.09931580843431,-3.7693483901983,0.000163674293116087,0.0020370347129178,NA,NA
"ENSG00000211801.3",9.98591304130143,-2.51854389269024,0.668191368345706,-3.76919549099474,0.000163774580245131,0.00203748633711761,NA,NA
"ENSG00000214402.6",145.55150302704,-2.21490673451051,0.587696258410324,-3.76879502432374,0.000164037521839539,0.00203996036925139,"LCNL1","401562"
"ENSG00000140009.14",179.96505413888,-1.03213909253783,0.273923218278241,-3.7679868797738,0.000164569349793793,0.002045775017585,"ESR2","2100"
"ENSG00000050327.10",1749.91691388032,0.855947914634012,0.227247338726823,3.76659158883686,0.000165491390284247,0.00205643399730261,"ARHGEF5","7984"
"ENSG00000133019.7",401.524647435648,1.13857702697637,0.302332012145533,3.76598236784895,0.000165895499994307,0.00206065124378414,"CHRM3","1131"
"ENSG00000260766.1",403.322801775213,-0.534956431684698,0.142071463096604,-3.76540383286505,0.000166280114237161,0.00206462313449854,NA,NA
"ENSG00000135077.4",326.990208222594,-1.5759616633742,0.418551885876673,-3.76527192100278,0.00016636792756279,0.00206490812549279,"HAVCR2","84868"
"ENSG00000186074.14",51.9230067531693,-1.89859204916854,0.504333464896716,-3.76455694756912,0.000166844642761311,0.00207001794503083,"CD300LF","146722"
"ENSG00000108799.8",7470.51869418471,-0.565711920615833,0.150288918733785,-3.76416255690754,0.000167108156046392,0.00207247964779624,"EZH1","2145"
"ENSG00000143149.8",7095.68294829266,0.736587951708513,0.195703643535433,3.76379273477937,0.000167355609450378,0.00207474033584978,"ALDH9A1","223"
"ENSG00000153933.5",1813.80996942067,-0.726473537653887,0.193029377268469,-3.76353873143099,0.000167525766449647,0.00207604137823704,"DGKE","8526"
"ENSG00000138674.12",11106.1524260359,0.569902306244484,0.151449759927769,3.76297926465046,0.000167901127779119,0.0020798833867611,"SEC31A","22872"
"ENSG00000211944.2",4.78866702239536,-5.15455157901204,1.36985819178477,-3.7628358978503,0.000167997443695793,0.00208026706242679,NA,NA
"ENSG00000226933.1",3.56804022760959,-3.87636606703698,1.03033719580247,-3.76223054241761,0.000168404703690244,0.00208449927942558,NA,NA
"ENSG00000180376.12",1680.0973281302,-0.447745752546241,0.119026330588715,-3.76173700669129,0.000168737422710182,0.00208780590338179,"CCDC66","285331"
"ENSG00000169607.8",33.9305842823062,-1.98259346856253,0.527137059077718,-3.76105878807172,0.000169195655253074,0.00209266234678977,"CKAP2L","150468"
"ENSG00000178343.4",403.810677631954,1.32640088334837,0.352680343945629,3.76091524837816,0.000169292786572278,0.00209305054497671,"SHISA3","152573"
"ENSG00000182791.3",41.1592859778892,1.5567676972314,0.413997456195949,3.76033155260394,0.00016968830597522,0.0020971261292807,"CCDC87","55231"
"ENSG00000175556.12",892.731769655853,0.963261845512632,0.256174808700321,3.7601739624581,0.00016979523990753,0.00209740395111455,"LONRF3","79836"
"ENSG00000171155.7",1015.1182889532,0.455873868252112,0.121239687848482,3.76010427230592,0.000169842548874648,0.00209740395111455,"C1GALT1C1","29071"
"ENSG00000256379.1",1.48158608510927,-4.14627939582627,1.10306113099177,-3.75888450724242,0.0001706725933262,0.00210683702254087,NA,NA
"ENSG00000254810.1",40.7125967061837,1.30554675177557,0.347380146478064,3.75826530390969,0.000171095416972467,0.00211123786617653,NA,NA
"ENSG00000273237.1",124.289811331904,-1.33451731353797,0.355111540656127,-3.75802293294165,0.000171261188388776,0.00211246462361297,NA,NA
"ENSG00000178607.11",2417.16484250713,-1.0520702618938,0.280027421681085,-3.75702584974686,0.000171944741190818,0.00212007466326525,"ERN1","2081"
"ENSG00000106789.8",333.782528025672,-0.8578059168944,0.228389701257596,-3.7558870306805,0.000172728600254888,0.00212888194666896,"CORO2A","7464"
"ENSG00000212673.1",62.7294960627984,-0.913612380846739,0.243254124184122,-3.75579400312742,0.000172792780192002,0.00212888194666896,NA,NA
"ENSG00000211931.1",3.17438659043634,-5.33167821901415,1.420351935567,-3.75377262881383,0.00017419288194502,0.00214503847531893,NA,NA
"ENSG00000100941.4",15818.5252730067,-0.376659584802359,0.100343377723637,-3.75370645624213,0.000174238896129374,0.00214503847531893,"PNN","5411"
"ENSG00000089916.13",3267.25205631078,-0.457210566487184,0.121805870320795,-3.75360042404399,0.000174312651193733,0.00214511695531646,"GPATCH2L","55668"
"ENSG00000105953.10",11376.7894745792,0.652469000953303,0.173839408552606,3.75328589981862,0.000174531604237925,0.00214698151179234,"OGDH","4967"
"ENSG00000126088.8",3839.09301200823,0.411769574115678,0.109723227927755,3.75280222695235,0.000174868813254422,0.00215029877897558,"UROD","7389"
"ENSG00000140986.7",15.0291457357171,-1.92621987168176,0.513649905344395,-3.75006371390307,0.000176789645274513,0.00217307920732022,"RPL3L","6123"
"ENSG00000120805.9",4378.14397252102,0.625504397536677,0.166810360977978,3.74979344130341,0.00017698029023937,0.00217439015487555,"ARL1","400"
"ENSG00000183562.2",21.7978155503433,-2.03024184444871,0.541450591960857,-3.74963454577861,0.000177092462230991,0.00217439015487555,NA,NA
"ENSG00000158623.10",615.345636795361,0.505747245879658,0.134879521678997,3.74962217825253,0.000177101195866073,0.00217439015487555,"COPG2","26958"
"ENSG00000175029.12",5839.4546692776,0.532253851720781,0.141963203963454,3.7492380902998,0.000177372630787522,0.00217688322041308,"CTBP2","1488"
"ENSG00000154556.13",12731.0535466849,1.02621657276241,0.273769102888747,3.74847476188515,0.000177913236583787,0.00218226210277194,"SORBS2","8470"
"ENSG00000165168.6",1053.4326963764,-1.63366172992305,0.435826087086309,-3.74842575588994,0.000177947996569794,0.00218226210277194,"CYBB","1536"
"ENSG00000089597.12",19149.431714279,0.399725869906105,0.106642776583431,3.74826952853562,0.000178058851372568,0.00218272328114551,"GANAB","23193"
"ENSG00000180921.6",3958.78007301256,0.67544332085165,0.180205700224722,3.74817955264096,0.000178122725355448,0.00218272328114551,"FAM83H","286077"
"ENSG00000172724.7",3637.15110888374,-3.30521956569403,0.881950166281899,-3.74762621750851,0.00017851601247094,0.00218670095152937,"CCL19","6363"
"ENSG00000268460.1",7.83566714828226,-2.25993166549808,0.603101050985668,-3.74718575237864,0.00017882965989624,0.00218970040479104,"LOC93429","93429"
"ENSG00000181790.6",270.626254040517,-1.09487738065286,0.292202063824144,-3.74698715787234,0.000178971244944704,0.00219059152405213,"ADGRB1","575"
"ENSG00000196167.5",914.011307161429,-1.48650050310732,0.396737235388138,-3.74681368551918,0.000179095005760322,0.00219126387524428,"COLCA1","399948"
"ENSG00000184271.11",2817.59716944493,-0.558848682036764,0.149159904161341,-3.74664146627688,0.000179217952162791,0.00219192574915659,"POU6F1","5463"
"ENSG00000132002.3",11103.9008180949,-2.18207359526316,0.582529188944092,-3.74586138630829,0.000179775841610623,0.0021979046442073,"DNAJB1","3337"
"ENSG00000182903.11",1571.11468312461,-0.567916643584451,0.15162461116334,-3.74554394057212,0.000180003336245151,0.00219984115650696,"ZNF721","170960"
"ENSG00000088836.8",10772.0717383508,1.47292049851714,0.393335477518027,3.7446927183161,0.000180614693769157,0.00220646561428814,"SLC4A11","83959"
"ENSG00000230399.1",5.08256943837603,-2.55858477380318,0.683296927591642,-3.74446989366863,0.000180775051077512,0.00220757749371065,NA,NA
"ENSG00000168710.13",10470.1032377859,0.725353981024341,0.193798967518984,3.74281653979033,0.000181969086904081,0.00222130669121102,"AHCYL1","10768"
"ENSG00000183734.4",44.3027113102185,-1.70922404202857,0.456680185791834,-3.74271557033936,0.000182042245751252,0.0022213480014323,"ASCL2","430"
"ENSG00000206120.7",17.5329793175856,1.54089166960967,0.411717863362848,3.7425912420314,0.00018213236757813,0.00222159618935531,NA,NA
"ENSG00000116459.6",5510.92954191055,0.627544381647248,0.167715069172844,3.74172925988251,0.000182758346824942,0.00222837791249286,"ATP5PB","515"
"ENSG00000090554.8",847.31586745256,-1.08110890659917,0.288962263749844,-3.74134979623186,0.000183034557473597,0.00223073708695317,"FLT3LG","2323"
"ENSG00000263818.1",11.8839292653095,-1.82232157180932,0.487086227667827,-3.74127098714044,0.000183091971611026,0.00223073708695317,"RDM1P5","100131347"
"ENSG00000118194.14",131.391820546739,-2.07383425233716,0.554369794725564,-3.74088608735222,0.000183372622835881,0.00223330176763699,"TNNT2","7139"
"ENSG00000259307.1",2.60015965165626,-3.51292986093491,0.939100551109357,-3.74073879179934,0.000183480130938308,0.00223333116412714,NA,NA
"ENSG00000259315.1",93.6087784699953,-1.22769949282409,0.328201295810297,-3.74069057159879,0.000183515338778635,0.00223333116412714,NA,NA
"ENSG00000118564.10",6180.777650862,0.630166579659847,0.168500262772249,3.73985517465692,0.000184126310522705,0.00223991028727582,"FBXL5","26234"
"ENSG00000180817.7",6913.98458565421,0.732477785309611,0.195874364785269,3.7395285805399,0.00018436568627003,0.00224196561806443,"PPA1","5464"
"ENSG00000256037.1",2.21220999435254,-3.46448956271525,0.926654786410337,-3.7387057332709,0.000184970086336944,0.00224845653632033,NA,NA
"ENSG00000118855.14",3258.57371941555,0.482666692123083,0.129139935523529,3.73754787910006,0.000185823711654898,0.00225797087184936,"MFSD1","64747"
"ENSG00000012232.4",2154.13879685828,0.521766396970176,0.139628258949357,3.73682520212057,0.000186358379087951,0.00226360372248912,"EXTL3","2137"
"ENSG00000111667.9",3919.92975840292,0.614644134812772,0.164494298300234,3.73656802189537,0.000186549000682294,0.00226505491446282,"USP5","8078"
"ENSG00000228403.1",2.35675885702151,-4.12300122302785,1.10351036352702,-3.73625963044877,0.000186777821614906,0.00226696863474348,NA,NA
"ENSG00000117143.9",2768.73148112152,0.975453983481656,0.261216684994649,3.73427135215975,0.000188259434078902,0.00228408054242984,"UAP1","6675"
"ENSG00000023734.6",5325.94481518182,0.578893231098998,0.155069420816927,3.73312306223437,0.000189120134338281,0.00229364898925467,"STRAP","11171"
"ENSG00000104388.10",6826.99369513791,0.546696071601686,0.146470009718571,3.73247788166405,0.000189605350604156,0.0022986580128842,"RAB2A","5862"
"ENSG00000158714.6",368.537484637715,-1.18186410977337,0.31675382334351,-3.73117551446782,0.000190588379382211,0.00230969609669283,"SLAMF8","56833"
"ENSG00000259871.1",1.72050517302228,-4.11382057831571,1.1027934471641,-3.73036364053,0.000191203604680903,0.00231627015168236,NA,NA
"ENSG00000182173.8",1890.26391574795,-0.55018986042189,0.147495794053529,-3.73020711507351,0.000191322431614813,0.00231682804598295,"TSEN54","283989"
"ENSG00000145817.12",1661.13451929577,0.501195129861281,0.134366604274768,3.73005727551453,0.00019143624793882,0.00231732486288223,"YIPF5","81555"
"ENSG00000068323.12",6809.26027256137,0.488247966767067,0.130911944205906,3.72959067813646,0.000191791077418364,0.00232073764374422,"TFE3","7030"
"ENSG00000263272.1",779.176346669874,-0.678137054962202,0.181836370196427,-3.72938072966178,0.000191950936755262,0.00232178952224183,NA,NA
"ENSG00000256937.1",5.02182701280101,-3.4977842132411,0.93829828617054,-3.72779558994672,0.000193161944665064,0.00233555019762893,NA,NA
"ENSG00000109919.5",2548.05900421111,0.768780080004607,0.206253205998802,3.72736063074371,0.000193495496067638,0.00233869499347355,"MTCH2","23788"
"ENSG00000103978.11",3773.61928450481,0.505969914275111,0.135762813927136,3.7268667291079,0.000193874904106404,0.00234239144103662,"TMEM87A","25963"
"ENSG00000271895.1",612.798987813108,-0.641210367976726,0.172094671323542,-3.7259164565952,0.000194606856926511,0.00235034290482262,NA,NA
"ENSG00000133466.9",999.544345289918,-1.10254903572689,0.295970741738759,-3.72519604218196,0.000195163489929674,0.00235617173507816,"C1QTNF6","114904"
"ENSG00000268885.1",28.3621201446361,-1.05723130721398,0.283934038128727,-3.72351027084209,0.000196471864342856,0.0023710683370808,NA,NA
"ENSG00000159479.12",1915.74915387232,0.440660806153837,0.118349162249836,3.72339607460507,0.000196560792650628,0.00237124266571633,"MED8","112950"
"ENSG00000205268.6",4622.22867310762,-0.807434796493742,0.216861799993488,-3.72326890451885,0.000196659868624935,0.00237153923391796,"PDE7A","5150"
"ENSG00000232043.1",157.359799782616,-1.01435373502621,0.272444113790184,-3.72316259989888,0.000196742724686945,0.00237164005419674,NA,NA
"ENSG00000001084.6",3516.35005888019,1.14371024561611,0.307281232674187,3.72203090850262,0.000197626824457358,0.00238139575451341,"GCLC","2729"
"ENSG00000138658.11",497.139095254162,-0.899977889775414,0.241825336658816,-3.72160296439561,0.00019796211450335,0.00238442647542552,"ZGRF1","55345"
"ENSG00000259151.2",4.65218950040036,-2.56889532349798,0.690281434120641,-3.72151878424854,0.000198028131707032,0.00238442647542552,NA,NA
"ENSG00000139734.13",29.8793253356204,-1.69922565192433,0.456707939609754,-3.72059582186436,0.000198753311152918,0.00239201665390937,"DIAPH3","81624"
"ENSG00000152684.10",1701.83843253612,0.638372405204922,0.171581253334626,3.72052536508716,0.000198808772026768,0.00239201665390937,"PELO","53918"
"ENSG00000243543.4",19.7027842441787,2.40008271438892,0.645116222236119,3.72038809700009,0.000198916865964871,0.00239241305056956,"WFDC6","140870"
"ENSG00000102931.3",1981.56082165405,0.399092288610349,0.107294236423021,3.71960602838793,0.000199533772578136,0.00239892642892656,"ARL2BP","23568"
"ENSG00000175841.7",4.73318815105073,-3.34538208721096,0.899511320038133,-3.71911060226472,0.000199925501143993,0.00240272867286529,NA,NA
"ENSG00000230482.1",2.62684778670853,-3.08819822471727,0.83045949105519,-3.71866208765147,0.000200280760276526,0.0024053021759655,NA,NA
"ENSG00000131043.7",1787.40346238755,0.524638284346209,0.1410830154525,3.71864949628076,0.000200290742193885,0.0024053021759655,"AAR2","25980"
